X,Y,LONGITUDE,LATITUDE,AR_LIVRE,BOUGUER,h
5318984.72264505,7293195.97397504,-50.8542,-24.4324,29.82983504,-56.12806841,769.73
5332215.81580532,7292922.49749542,-50.7237,-24.4321,35.1090161,-66.80919421,912.61
5323557.57879606,7293113.55096715,-50.8091,-24.4322,42.75338183,-56.24871119,886.38
5176181.3717275,7296307.96982368,-52.26269173,-24.42703344,-12.17992532,-78.95924016,597.358
5321256.19932541,7293166.38393926,-50.8318,-24.4322,34.76281752,-54.0205675,795.02
5151854.1588566,7296848.33825785,-52.50261754,-24.42471963,1.977510873,-80.65620756,739.251
5319583.63724238,7293215.63762162,-50.8483,-24.4321,32.94929366,-55.35516265,790.71
5348985.88502994,7292593.4448824,-50.5583,-24.4314,30.04058304,-54.46377226,757.27
5315214.26752836,7293325.47912025,-50.8914,-24.432,21.02785175,-68.60486084,802.48
5318570.31019038,7293260.84652594,-50.8583,-24.4319,26.76507838,-59.57777749,773.16
5014575.60416266,7299845.52573227,-53.8563,-24.405,-5.887777284,-50.17501752,398.53
5320223.10730439,7293234.3514411,-50.842,-24.4318,34.05054013,-53.82982503,786.93
5322656.55000135,7293189.74898237,-50.818,-24.4317,42.72677462,-56.95344882,892.42
5151763.95734613,7296891.75117132,-52.50351154,-24.42433662,1.739563413,-80.65693958,737.131
5316573.5570148,7293328.18369768,-50.878,-24.4317,27.67094629,-67.23338515,849.62
5314535.74102748,7293373.97016851,-50.8981,-24.4317,21.52147078,-69.53797667,815.21
5329074.82105398,7293074.10895442,-50.7547,-24.4314,32.39153763,-57.85888266,808.27
5321673.64456716,7293234.4831942,-50.8277,-24.4315,32.98681372,-54.31168129,781.75
5308311.21653861,7293534.17768008,-50.9595,-24.4315,-7.364604565,-70.21183058,562.89
5151673.75305312,7296935.05158862,-52.50440555,-24.42395462,1.476866583,-80.67346893,734.931
5176208.95002055,7296404.36598646,-52.26243173,-24.42616044,-12.81349818,-79.22905476,594.097
5317517.42708573,7293351.24848352,-50.8687,-24.4313,28.00956051,-64.80225408,830.94
5324127.87652471,7293211.337963,-50.8035,-24.4312,38.90576801,-55.01945485,841.02
5326936.4335699,7293157.33341977,-50.7758,-24.4311,30.62069081,-55.77702235,773.8
5330779.3394229,7293089.53887227,-50.7379,-24.4309,38.85344616,-62.79736256,910.18
5151583.64944195,7296978.24060984,-52.50529855,-24.42357361,1.033887067,-80.79765784,732.082
5348188.01781575,7292735.30990419,-50.5662,-24.4303,26.5250717,-54.49699172,726.13
5520643.22125624,7289012.59293484,-48.8654,-24.4158,52.44827289,-55.80065474,967.55
5331266.75704916,7293111.33429486,-50.7331,-24.4306,34.2481399,-62.62678667,867.51
5151493.44283716,7297021.42901903,-52.50619256,-24.42319261,0.7313420308,-80.77794336,729.202
5316140.35102444,7293459.96409542,-50.8823,-24.4306,26.53375382,-67.31427775,840.17
5318148.01524065,7293425.72319065,-50.8625,-24.4305,25.71890705,-61.06599981,777.09
5176237.02835918,7296500.09205402,-52.26216672,-24.42529343,-9.7373835,-78.94476162,619.046
5329706.25043918,7293181.33764063,-50.7485,-24.4303,31.29995996,-60.64578146,823.43
5319983.32301587,7293395.12334948,-50.8444,-24.4304,37.17757676,-54.95839138,824.95
5317002.6203807,7293462.71483984,-50.8738,-24.4304,28.07080748,-66.04690966,842.6
5327638.29923649,7293240.8247382,-50.7689,-24.4302,37.24449524,-56.99296147,843.87
5151403.23789412,7297064.72870483,-52.50708656,-24.4228106,0.3430206626,-80.78022225,725.752
5315766.22429654,7293512.75186592,-50.886,-24.4302,27.50136531,-68.47613639,859.19
5488095.30484269,7289800.04706834,-49.18639167,-24.41922778,43.28527214,-67.45219933,990.51
5324820.61183049,7293339.55344895,-50.7967,-24.4299,36.85944592,-54.97105164,822.31
5447341.84203304,7290693.37293174,-49.5883,-24.4234,39.19589841,-68.40152238,963.45
5151313.23299501,7297107.91371089,-52.50797857,-24.4224296,-0.1672980646,-80.91468136,722.393
5329940.99267794,7293242.39146044,-50.7462,-24.4297,32.91758139,-60.85886373,839.79
5617209.77901303,7287047.0548698,-47.91333333,-24.39833333,-49.40796366,-50.85167483,9.4947
5328876.98824383,7293289.53435875,-50.7567,-24.4295,32.0701649,-57.43282579,801.58
5176264.90836507,7296596.15190868,-52.26190371,-24.42442343,-7.254018746,-78.86044949,640.475
5151222.92551161,7297151.21216205,-52.50887357,-24.4220476,-0.4369044614,-80.83405327,719.263
5328015.74607176,7293331.86239404,-50.7652,-24.4293,37.85908792,-56.63353034,846.15
5616971.56827325,7287094.64305527,-47.9157,-24.398,-49.49550123,-50.9028893,9.18
5467057.28580068,7290336.84534136,-49.39388889,-24.42083333,34.47420146,-76.78131443,995.64
5323210.39255655,7293454.35565663,-50.8126,-24.4292,40.87537538,-55.51059416,862.99
5329425.49834529,7293321.05756665,-50.7513,-24.4291,26.82572066,-59.74214616,775.36
5326617.16423766,7293386.64263903,-50.779,-24.4291,32.07410193,-55.77725789,786.78
5326140.65859572,7293397.71507282,-50.7837,-24.4291,35.24346917,-55.65828465,814.03
5151132.81928942,7297194.50893987,-52.50976658,-24.42166559,-0.8657728984,-80.86580113,715.714
5320950.01766933,7293528.37432722,-50.8349,-24.429,34.85685161,-53.61331849,792.2
5325654.52807364,7293431.18234947,-50.7885,-24.4289,30.68847237,-54.68207102,764.59
5541857.27225688,7288777.72573315,-48.6563,-24.4107,36.48505251,-60.03244578,862.09
5314644.32495786,7293693.22823125,-50.8971,-24.4288,25.09272671,-69.67182496,848.31
5151042.61227539,7297237.91588056,-52.51066059,-24.42128259,-1.439994715,-81.08083649,712.494
5176292.89464919,7296692.65365357,-52.26163971,-24.42354943,-5.826802802,-79.0646523,655.054
5328443.89012837,7293421.70525711,-50.761,-24.4284,34.00176594,-56.34162985,809.08
5320140.19884026,7293602.32196712,-50.8429,-24.4285,39.5370704,-54.03911312,837.82
5150952.30074492,7297280.99203047,-52.51155559,-24.42090258,-1.935261638,-81.10054086,708.244
5308319.24440091,7293900.04136652,-50.9595,-24.4282,-2.400592583,-69.75973494,603.2
5314352.0406252,7293777.42166731,-50.9,-24.4281,22.02423888,-69.58587476,820.11
5150862.09023326,7297324.1761731,-52.5124496,-24.42052158,-2.604300726,-81.25272633,703.625
5315193.80051911,7293769.65151277,-50.8917,-24.428,22.98746162,-68.0083243,814.64
5316633.74273017,7293748.35999643,-50.8775,-24.4279,24.59463661,-65.6939446,808.36
5176320.67113132,7296788.49420633,-52.2613777,-24.42268142,-5.84667629,-79.48392533,658.623
5327249.61878791,7293538.33298853,-50.7728,-24.4276,37.33423321,-56.42549584,839.58
5150771.88017804,7297367.35969534,-52.5133436,-24.42014058,-3.375763867,-81.32146995,697.345
5322170.197198,7293655.75009784,-50.8229,-24.4276,41.66366639,-56.06067966,874.92
5319402.35089266,7293718.95875132,-50.8502,-24.4276,31.14136336,-55.17030169,772.88
5330423.48971362,7293486.22100545,-50.7415,-24.4274,37.23711907,-61.01316354,879.77
5447252.6152284,7290961.11519049,-49.58926331,-24.42101553,39.73539218,-69.13440974,974.81
5328101.77192325,7293540.64278047,-50.7644,-24.4274,35.44920954,-59.59513807,851.08
5320315.08179745,7293709.26859087,-50.8412,-24.4275,37.86814298,-52.87252735,812.48
5331062.7364221,7293493.35848114,-50.7352,-24.4272,30.91526347,-62.5121357,836.69
5318845.47936236,7293764.88956909,-50.8557,-24.4273,31.23569319,-58.0010477,799.01
5317862.02593163,7293787.17775976,-50.8654,-24.4273,24.88562861,-61.31862228,771.89
5150681.67212586,7297410.87609388,-52.51423761,-24.41975657,-4.224348992,-81.19989465,688.675
5332360.98635563,7293484.89020803,-50.7224,-24.427,33.7507626,-66.07620414,893.9
5323803.78835637,7293673.65673731,-50.8068,-24.4271,38.05549038,-54.87619508,832.12
5176348.5524882,7296884.66474318,-52.2611147,-24.42181042,-6.833320652,-79.17356534,647.022
5318420.40802637,7293807.81096823,-50.8599,-24.427,34.33504645,-58.65930629,832.58
5324351.78547799,7293683.20164642,-50.8014,-24.4269,40.0764215,-53.78292152,840.42
5150587.7276439,7297455.87122347,-52.51516861,-24.41935957,-5.735968878,-81.05440043,673.866
5601362.63803068,7287715.39935163,-48.0697,-24.3985,-44.40918627,-48.81547809,36.44
5466913.76550945,7290625.11788581,-49.39539758,-24.41828211,34.34573731,-76.49918911,991.96
5150501.55246191,7297497.23795185,-52.51602262,-24.41899456,-3.389699004,-81.13525351,695.556
5326360.51800329,7293692.14636481,-50.7816,-24.4264,30.6779028,-55.13137062,768.51
5315988.35739317,7293918.19364529,-50.8839,-24.4265,26.05871438,-66.66709476,830.12
5315562.52773872,7293927.76574906,-50.8881,-24.4265,28.26097459,-67.62153355,858.32
5328986.67823931,7293641.98273224,-50.7557,-24.4263,27.40297425,-58.59429445,770.24
5327932.26306843,7293666.63696806,-50.7661,-24.4263,40.03179153,-56.32853617,862.83
5321271.15553903,7293820.55609727,-50.8318,-24.4263,31.15636945,-53.59433325,758.96
5163858.80589385,7297247.5335794,-52.3843,-24.4199,17.35210045,-73.47833901,812.46
5150411.23757528,7297540.30933454,-52.51691762,-24.41861456,-3.07186156,-81.1554784,698.577
5176376.32960319,7296980.50410266,-52.26085269,-24.42094242,-8.275719597,-78.87807382,631.491
5317043.79197836,7293938.7852076,-50.8735,-24.4261,24.66922591,-63.74844636,791.64
5322863.69784232,7293817.32533839,-50.8161,-24.426,38.4979563,-55.07495224,837.83
5308030.32280989,7294139.3138319,-50.9624,-24.4261,-0.2523114129,-69.70629068,621.91
5619747.05835845,7287406.99494339,-47.8885,-24.3941,-46.95984976,-48.33491351,8.81
5150321.02491348,7297583.60171845,-52.51781163,-24.41823255,-2.804083202,-81.13501155,700.787
5314702.71492206,7294035.79601781,-50.8966,-24.4257,28.84583737,-69.94609701,884.29
5328431.12801785,7293743.73621652,-50.7612,-24.4255,33.49788775,-56.67103919,807.51
5150230.8162469,7297627.22474067,-52.51870563,-24.41784755,-3.491360062,-81.34225001,696.497
5325207.53482261,7293840.91836157,-50.793,-24.4253,37.56225485,-55.32025365,831.7
5347665.79525622,7293358.54744674,-50.5715,-24.4248,22.01828026,-54.80323764,688.56
5176404.21578068,7297077.00694838,-52.26058969,-24.42006842,-11.0499924,-79.29341134,610.41
5326150.95173238,7293841.23526024,-50.7837,-24.4251,32.57830863,-54.90391243,783.45
5330034.33795563,7293761.63519227,-50.7454,-24.425,34.38033489,-61.33437244,857.1
5150140.70268477,7297670.40292566,-52.51959864,-24.41746655,-5.416282503,-81.51494282,680.838
5314004.86560722,7294129.06039833,-50.9035,-24.425,21.62375815,-69.34750819,814.38
5326841.15938126,7293858.47645543,-50.7769,-24.4248,32.81384163,-55.17082027,787.96
5317472.62741575,7294062.21710084,-50.8693,-24.4249,24.99237263,-62.33767099,781.93
5330603.14733925,7293792.63865682,-50.7398,-24.4246,36.72888702,-61.36594643,878.38
5190409.22390296,7296829.08875766,-52.12247833,-24.42065633,-21.30776794,-85.99565703,578.356
5150050.69117543,7297713.6913167,-52.52049065,-24.41708454,-6.332585236,-81.58529405,673.268
5329488.14842147,7293829.92769772,-50.7508,-24.4245,31.98913751,-60.47712922,828.06
5330228.5360943,7293823.63812087,-50.7435,-24.4244,33.5273954,-60.77851061,844.51
5325564.70226789,7293932.49088982,-50.7895,-24.4244,34.86101752,-54.4149835,799.47
5321630.8319073,7294023.10210422,-50.8283,-24.4244,36.89958922,-54.99487179,822.8
5319815.9708247,7294064.53338768,-50.8462,-24.4244,32.8868492,-52.45922382,764.25
5176431.89074071,7297172.73669745,-52.26032868,-24.41920142,-13.38990353,-79.41761896,590.599
5327359.78519725,7293912.96566925,-50.7718,-24.4242,39.33563782,-56.72039075,860.09
5149960.36640923,7297756.09491825,-52.52138565,-24.41671054,-7.99440388,-81.40189393,656.778
5320587.03282582,7294069.14631167,-50.8386,-24.4242,34.07775657,-53.908044,787.85
5318042.41280908,7294138.07448846,-50.8637,-24.4241,31.82022916,-59.56285869,818.16
5323436.56938833,7294026.0210363,-50.8105,-24.424,37.67002511,-54.57022001,825.92
5346868.41927919,7293522.51001603,-50.5794,-24.4235,23.20109017,-55.17811835,702.45
5332703.9558864,7293831.80121429,-50.7191,-24.4238,31.63658079,-65.16807189,866.88
5149870.36086388,7297800.04571838,-52.52227766,-24.41632254,-9.983082667,-81.38656831,638.869
5353215.92859815,7293397.6465158,-50.5168,-24.4232,33.30165946,-54.10229389,783.24
5548483.25432263,7289191.91217158,-48.59118056,-24.40466667,25.30734193,-64.73246217,803.91
5331072.40072588,7293903.62758719,-50.7352,-24.4235,28.1123191,-63.34016642,819.02
5149779.83823963,7297843.11611296,-52.52317467,-24.41594253,-10.95360889,-81.69465896,632.949
5176459.77478613,7297269.01786142,-52.26006568,-24.41832942,-11.59731096,-79.15685403,604.288
5317243.18647781,7294233.79555732,-50.8716,-24.4234,26.14389195,-62.94526885,797.64
5328609.44794224,7293994.73367233,-50.7595,-24.4232,27.2660104,-57.73097395,761.28
5326449.86829064,7294045.07850631,-50.7808,-24.4232,35.20603103,-55.30090932,810.48
5149689.72408552,7297886.40203323,-52.52406767,-24.41556053,-8.91393376,-81.59321622,650.27
5315094.45492825,7294315.42795009,-50.8928,-24.4231,30.06832187,-68.30854876,880.58
5322526.61411876,7294157.87612615,-50.8195,-24.423,39.87627035,-55.26893156,851.86
5318531.84649485,7294249.0111274,-50.8589,-24.423,34.14691793,-58.47381997,829.22
5315632.07516736,7294314.45348073,-50.8875,-24.423,30.3690772,-67.2547097,873.87
5308058.13380463,7294482.55857768,-50.9622,-24.423,-0.697122413,-69.05010732,612.06
5149599.40537216,7297929.57982333,-52.52496267,-24.41517952,-6.441605579,-81.3756855,670.42
5324028.20242266,7294167.70061484,-50.8047,-24.4226,36.2277537,-54.08002431,808.66
5176487.55459913,7297364.96895667,-52.25980367,-24.41746041,-9.837501103,-79.00048772,618.607
5324575.9630382,7294166.15109562,-50.7993,-24.4225,35.55680395,-54.20042934,803.75
5149509.08743102,7297972.97748288,-52.52585768,-24.41479652,-4.739378953,-81.4784184,686.55
5329595.77592236,7294093.66737356,-50.7498,-24.4221,32.88928661,-60.76207979,838.64
5316455.58699261,7294395.76575605,-50.8794,-24.4221,28.87946518,-64.90618122,839.58
5149419.17209286,7298016.03895165,-52.52674868,-24.41441651,-3.17873017,-81.06934494,696.841
5319264.62690336,7294354.40451013,-50.8517,-24.4219,32.02372294,-54.26798701,772.68
5313536.00162434,7294483.40410219,-50.9082,-24.4219,20.73110689,-69.19063906,804.97
5176515.4389171,7297461.13922419,-52.25954066,-24.41658941,-7.348441482,-78.83998369,639.416
5149329.05469226,7298059.32244966,-52.52764169,-24.41403451,-2.613761112,-81.21495337,703.191
5320188.04317666,7294366.67194055,-50.8426,-24.4216,30.96522158,-53.21942119,753.86
5325876.32126754,7294246.99042211,-50.7865,-24.4215,30.76579194,-53.83736011,757.71
5325267.97882437,7294261.08638663,-50.7925,-24.4215,37.65587117,-54.19840088,822.5
5314642.16682542,7294503.04807333,-50.8973,-24.4215,30.39788362,-68.84626443,888.31
5333521.89478677,7294100.87150488,-50.7111,-24.4212,29.72204424,-63.81745164,837.71
5320898.54065037,7294383.7435097,-50.8356,-24.4213,30.32677007,-53.37223653,749.54
5149238.73374705,7298102.4978016,-52.52853669,-24.4136535,-2.408405479,-81.35761919,706.291
5327864.60345291,7294245.11253279,-50.7669,-24.4211,31.82334814,-55.19573802,779.33
5323068.82121595,7294356.19802517,-50.8142,-24.4211,37.92859107,-54.05102209,823.58
5315961.26093902,7294517.8194596,-50.8843,-24.4211,30.81299234,-66.26478481,868.99
5420836.16720994,7292256.56798302,-49.85,-24.4167,64.74102298,-55.80009021,1079.8
5176543.22113174,7297557.31073525,-52.25927866,-24.41571841,-5.317518609,-78.87353241,657.865
5321345.92971476,7294428.98615208,-50.8312,-24.4208,34.69447117,-54.69354781,800.38
5333057.0801025,7294178.46537872,-50.7157,-24.4206,31.23356957,-65.24443997,863.96
5317787.07181813,7294509.92424745,-50.8663,-24.4208,30.90614447,-60.56097652,818.89
5346360.64497685,7293912.30896967,-50.5845,-24.4201,22.28227772,-56.71361118,707.94
5149058.39576202,7298189.06392796,-52.5303237,-24.41288949,-2.707060418,-81.42030199,704.182
5322279.49496141,7294440.88569177,-50.822,-24.4205,37.34293799,-54.59081582,823.15
5163369.22572868,7297884.84001003,-52.3892,-24.4142,13.26640852,-77.94020143,815.81
5334021.33690019,7294199.9556855,-50.7062,-24.4202,33.27110979,-62.81526284,860.47
5163379.49613356,7297895.80147837,-52.3891,-24.4141,15.95321136,-75.25340185,815.81
5327329.29988442,7294346.34582286,-50.7722,-24.4203,38.77465969,-55.61418667,845.18
5326822.34429891,7294358.1461681,-50.7772,-24.4203,39.65625003,-55.94111633,855.97
5163470.8999642,7297905.81976182,-52.3882,-24.414,17.06309904,-74.14463645,815.82
5330716.27394871,7294289.2270002,-50.7388,-24.4201,37.16243402,-62.64014089,893.62
5148968.27495457,7298232.23420417,-52.53121671,-24.41250849,-2.92803711,-81.28332303,700.983
5328303.68921118,7294367.99048872,-50.7626,-24.4199,26.5508812,-56.98815426,748.24
5176571.00330656,7297653.37250088,-52.25901665,-24.4148484,-3.044127017,-79.86977537,687.074
5317018.49049798,7294616.02945948,-50.8739,-24.42,30.81718556,-63.21694762,841.81
5330037.73707671,7294338.46373813,-50.7455,-24.4198,32.25087927,-60.59712046,831.46
5400255.44755182,7292824.56318401,-50.053,-24.417,84.98309671,-39.23392167,1112.98
5505854.51277241,7290549.83942023,-49.01166389,-24.40683333,17.95577766,-72.35811081,807.55
5148878.0531969,7298275.40604368,-52.53211071,-24.41212748,-3.643679306,-81.57040068,697.153
5308126.74571096,7294836.00076813,-50.9616,-24.4198,-3.641250466,-68.2904502,578.95
5315954.85962901,7294684.35672758,-50.8844,-24.4196,30.71385952,-66.08421676,866.48
5057479.89768299,7300289.47505298,-53.43333,-24.4,57.42701903,37.384989,181
5148787.93479257,7298318.90746856,-52.53300372,-24.41174348,-4.602482916,-81.52994983,688.223
5318327.96546761,7294652.98488131,-50.861,-24.4194,36.2421263,-57.50332452,839.26
5420202.8028632,7292453.21145665,-49.8563,-24.4151,64.42410719,-57.31215033,1090.48
5328558.98124473,7294439.68314323,-50.7601,-24.4192,29.93081469,-58.23754668,789.61
5036274.10056181,7300769.96884169,-53.6424,-24.3963,-10.36075752,-52.23124084,376.49
5325486.80341756,7294511.17864017,-50.7904,-24.4192,35.30000589,-53.72774749,797.23
5176598.78996571,7297749.76551043,-52.25875464,-24.4139754,0.03402939536,-80.07020559,716.373
5329299.66000646,7294444.53419349,-50.7528,-24.419,33.25913999,-60.02193894,835.31
5615753.44335039,7288261.95021686,-47.9282,-24.388,-46.69613954,-51.10612904,36.01
5148697.81215515,7298361.96512183,-52.53389672,-24.41136348,-5.963384336,-81.81114056,678.574
5314354.07965337,7294775.72152956,-50.9002,-24.4191,31.37555698,-69.15440067,899.79
5313218.71090021,7294812.16622902,-50.9114,-24.419,19.2925175,-68.82437642,788.82
5330374.93310003,7294441.48412154,-50.7422,-24.4188,32.55991824,-60.97406123,837.59
5319789.28814887,7294675.2718747,-50.8466,-24.4189,39.33208331,-54.49171389,839.99
5318897.02515083,7294695.54838354,-50.8554,-24.4189,31.46574497,-55.28597222,776.77
5637393.73009187,7287821.47320575,-47.7149,-24.3833,-31.74271293,-34.64220446,22.28
5445208.67888413,7291972.04091318,-49.60972222,-24.4125,41.16088097,-68.04154253,977.81
5148607.58771049,7298405.1351462,-52.53479073,-24.41098247,-7.168378581,-82.14892225,670.824
5323713.96804066,7294618.69237375,-50.8079,-24.4186,34.18372696,-53.62993106,786.35
5148517.46411751,7298448.30238244,-52.53568374,-24.41060147,-7.904448489,-82.0826816,663.644
5315075.96573173,7294848.29687631,-50.8931,-24.4183,28.86528248,-66.82390736,856.54
5324799.8972606,7294638.01054647,-50.7972,-24.4182,32.0036386,-53.17031151,762.78
5176627.08301659,7297846.15211955,-52.25848764,-24.4131024,-1.544542781,-80.4815774,705.932
5320358.8597797,7294739.9522586,-50.841,-24.4182,33.72834297,-53.18117614,778.2
5525666.91429241,7290312.46252676,-48.81638056,-24.40243056,34.37472183,-64.27138411,881.6
5327558.3021898,7294596.17407152,-50.77,-24.418,37.80941096,-55.89692069,839.08
5316252.64194011,7294844.05189726,-50.8815,-24.4181,30.05441177,-64.88953061,849.91
5322671.14568669,7294709.23734371,-50.8182,-24.418,38.52753879,-54.15155087,829.81
5326068.08217848,7294641.92413922,-50.7847,-24.4179,31.5563031,-54.14806283,767.54
5315472.15129789,7294872.68716255,-50.8892,-24.418,27.72051789,-65.81572576,837.31
5324253.14100988,7294683.91813139,-50.8026,-24.4179,34.1225721,-53.43038183,784.03
5148427.14047885,7298491.69271775,-52.53657874,-24.41021847,-8.255944106,-81.98893962,659.665
5308323.77213537,7295031.33696374,-50.9597,-24.418,-2.185237333,-67.41973299,584.18
5315472.40008513,7294883.77441184,-50.8892,-24.4179,26.6211519,-66.91285703,837.29
5321941.87233471,7294759.24365403,-50.8254,-24.4177,35.42137704,-53.83470143,799.2
5326545.40267291,7294664.12299676,-50.78,-24.4176,37.10498251,-55.06273723,825.31
5148337.01578221,7298534.85984517,-52.53747175,-24.40983746,-8.566611604,-81.92363556,656.305
5657316.51252483,7287539.89527504,-47.5186,-24.3776,-20.91571433,-34.3530128,116.35
5327073.42180503,7294685.12609827,-50.7748,-24.4173,38.74395722,-56.16196534,849.78
5176654.36045861,7297942.3298184,-52.25823063,-24.4122314,-5.181552199,-79.05279038,660.661
5316771.50320573,7294910.01667509,-50.8764,-24.4174,31.86055043,-63.85552486,856.82
5317511.93771235,7294904.40070105,-50.8691,-24.4173,32.16015041,-61.00684615,834.06
5330095.46184039,7294636.6564,-50.745,-24.4171,29.08967337,-60.02766873,798.11
5321081.28830874,7294834.399143,-50.8339,-24.4172,32.90341641,-53.91437743,777.4
5334039.90664681,7294554.54861272,-50.7061,-24.417,33.25826075,-62.20045763,854.85
5148246.89386729,7298578.24682254,-52.53836475,-24.40945446,-8.980237483,-81.81145584,651.606
5312827.71304122,7295020.541776,-50.9153,-24.4172,17.36662999,-68.71598084,770.63
5323058.73457868,7294800.1753343,-50.8144,-24.4171,44.16386196,-52.94985415,869.44
5314653.33361726,7295001.97181991,-50.8973,-24.417,29.22492422,-67.50945416,865.87
5328757.84827856,7294701.29385986,-50.7582,-24.4168,29.91625567,-58.66285725,793.27
5148156.66546689,7298621.30301524,-52.53925876,-24.40907445,-9.73948005,-81.76726881,644.426
5328028.0723244,7294729.44061018,-50.7654,-24.4167,28.09312213,-56.50683007,757.7
5313710.84665928,7295045.22678351,-50.9066,-24.4168,34.88933347,-70.55870445,943.71
5308803.74240634,7295176.08857427,-50.955,-24.4166,-1.360109712,-66.36973218,582.18
5176681.93171125,7298037.72807873,-52.25797063,-24.4113674,-6.989737621,-78.68219912,641.19
5148066.33857615,7298664.69092313,-52.54015377,-24.40869145,-10.7485245,-81.55213976,633.486
5325615.92118177,7294829.91062652,-50.7892,-24.4163,31.97226348,-53.86531579,768.71
5325200.20331182,7294839.53609001,-50.7933,-24.4163,36.54839721,-53.39031707,805.36
5345794.73395639,7294414.47740496,-50.5902,-24.4157,21.04756508,-58.23716982,710.49
5315831.51632761,7295064.28710288,-50.8857,-24.4162,28.80402942,-65.20784812,841.57
5147976.21498399,7298708.07607549,-52.54104677,-24.40830845,-12.55642849,-81.93680015,620.767
5319421.43731685,7295005.34223726,-50.8503,-24.416,41.35825173,-52.74091436,842.43
5314057.57458416,7295126.22444646,-50.9032,-24.416,31.52802932,-68.78494377,897.83
5329490.48044363,7294795.07961566,-50.751,-24.4158,31.01501458,-60.15797305,816.47
5316460.92145308,7295083.40782419,-50.8795,-24.4159,31.71706015,-64.41421321,860.52
5147885.88348917,7298751.13150811,-52.54194178,-24.40792844,-13.94794914,-82.00903219,608.967
5176709.82565142,7298134.56395722,-52.25770763,-24.41049039,-8.687726337,-78.64005957,625.629
5327645.87616928,7294871.48563445,-50.7692,-24.4155,32.21152374,-55.1658257,782.51
5317972.72887968,7295093.6582668,-50.8646,-24.4155,35.92314302,-58.08204342,841.56
5322322.87636971,7295005.66193216,-50.8217,-24.4154,36.78342288,-53.79874583,811.05
5318469.82251613,7295093.49652977,-50.8597,-24.4154,37.09594153,-56.34191518,836.5
5147796.06304918,7298794.51224615,-52.54283178,-24.40754544,-15.34109592,-82.04596346,596.847
5324949.5353795,7294967.36621089,-50.7958,-24.4152,34.83917858,-52.47551668,781.9
5328397.23359092,7294898.32648814,-50.7618,-24.4151,29.4773491,-57.92127442,782.71
5318946.88874465,7295104.8649922,-50.855,-24.4152,38.57363727,-54.24541898,830.98
5318946.88874465,7295104.8649922,-50.855,-24.4152,37.47055244,-55.34738481,830.97
5309151.90511973,7295323.72490697,-50.9516,-24.4152,-0.9467659084,-66.22051816,584.55
5330760.25555535,7294865.10383503,-50.7385,-24.4149,36.17057601,-61.94695505,878.55
5147705.83301645,7298837.67507652,-52.54372579,-24.40716444,-16.13608693,-81.9447598,588.838
5320823.48105888,7295095.43486125,-50.8365,-24.4149,30.97637232,-53.30472374,754.71
5317193.47624625,7295177.82426571,-50.8723,-24.4149,32.40290803,-61.56201404,841.18
5328966.08331338,7294929.40065329,-50.7562,-24.4147,31.9222909,-59.2697557,816.62
5176737.50833326,7298230.62563468,-52.25744662,-24.40962039,-9.413757564,-78.8020313,620.588
5321604.7406844,7295099.76706903,-50.8288,-24.4147,36.45896759,-54.37276101,813.27
5320043.23235366,7295135.40974654,-50.8442,-24.4147,32.79670992,-53.28598268,770.8
5312509.40648218,7295304.93650943,-50.9185,-24.4147,16.61123377,-68.49009583,761.84
5147615.29932964,7298880.95238756,-52.5446228,-24.40678243,-16.66619766,-81.96126199,584.248
5315277.81429795,7295254.20392361,-50.8912,-24.4146,26.99224449,-65.73171638,830.04
5323339.38354371,7295093.24992346,-50.8117,-24.4144,36.8176686,-53.5563988,809.21
5316180.75117153,7295256.10702328,-50.8823,-24.4144,29.34702999,-64.19716441,837.39
5326868.48594738,7295033.8093321,-50.7769,-24.4142,33.69785715,-54.6799208,791.43
5147525.16945733,7298924.00213594,-52.5455158,-24.40640243,-17.25996285,-82.14895446,580.619
5176758.29584637,7298302.72695501,-52.25725062,-24.40896739,-10.63477579,-79.00914494,611.527
5445202.2119941,7292501.13766926,-49.60995097,-24.40773911,40.15811592,-67.52933701,964.26
5330012.79591919,7295004.7123045,-50.7459,-24.4138,31.31678377,-60.01069125,817.85
5147435.14177444,7298967.27290774,-52.54640781,-24.40602042,-17.88720187,-82.33979594,576.719
5326413.49050234,7295099.85305585,-50.7814,-24.4137,36.9948284,-54.94250489,823.23
5327214.78047475,7295092.31622596,-50.7735,-24.4136,36.63640772,-54.88913684,819.57
5320502.29752923,7295246.97613496,-50.8397,-24.4136,30.53840418,-53.17092538,749.59
5316791.13500035,7295331.10691886,-50.8763,-24.4136,31.48224191,-62.71883165,843.27
5325937.69768641,7295144.17595237,-50.7861,-24.4134,31.87630895,-53.61559415,765.62
5176779.08316234,7298374.71744067,-52.25705461,-24.40831539,-12.1206745,-79.41411093,601.857
5327387.92887662,7295121.56661104,-50.7718,-24.4133,32.46774487,-54.5348115,779.15
5147322.60822064,7299021.41451581,-52.54752281,-24.40554242,-18.83717828,-82.74483494,571.839
5334060.84660503,7295008.93848761,-50.706,-24.4129,27.71524768,-63.11430175,813.46
5147255.18831275,7299053.92013226,-52.54819082,-24.40525542,-19.48822678,-83.0692567,568.92
5314723.84929239,7295433.01017467,-50.8967,-24.4131,27.20379598,-66.21287492,836.21
5324468.46510484,7295222.54341386,-50.8006,-24.413,34.34870937,-52.5162198,777.87
